Transaction_ID,SA_ID_Number,First_Name,Last_Name,Gender,DOB,Employment_Status,Annual_Income_ZAR,Monthly_Expenses_ZAR,Credit_Score,Loan_Amount_ZAR,Loan_Term_Months,Existing_Debt_ZAR,Province,Risk_Rating
b462f83a,8212266127084,Sipho,Louw,Male,1982-12-26,Self-Employed,550318.57,29498.65,488,115127,60,50701.76,Limpopo,High
6c96be24,0510117198082,Jabulani,Gumede,Male,2005-10-11,Employed,212413.91,10968.53,614,382111,60,10583.91,Western Cape,Medium
e2a4e1fb,7411087569087,Tiaan,Louw,Male,1974-11-08,Employed,657208.59,19304.5,496,267869,12,37180.46,Northern Cape,High
0cd7f6d9,9604171722088,Zanele,Sebele,Female,1996-04-17,Contractor,331620.27,10951.27,714,26840,24,112258.29,KwaZulu-Natal,Medium
b420dbd4,6511272248084,Keitumetse,Cele,Female,1965-11-27,Self-Employed,213753.5,7697.41,364,329405,48,27716.71,Mpumalanga,High
dffe457d,0107237999080,Bongani,Ndlovu,Male,2001-07-23,Contractor,534661.22,30827.41,679,258239,60,85514.06,Northern Cape,Medium
e3564254,6402235978084,Jabulani,Moyo,Male,1964-02-23,Student,779020.94,17193.84,376,200390,48,145069.94,Gauteng,High
129b737d,8711277740086,Dawid,Botha,Male,1987-11-27,Student,482818.96,21853.41,656,152554,60,129024.85,Eastern Cape,Medium
11f613e6,8212289417084,Bongani,Modise,Male,1982-12-28,Unemployed,666374.2,34948.07,699,17306,12,96787.07,Western Cape,Medium
f5c140cb,0010268868087,Johannes,Tau,Male,2000-10-26,Self-Employed,134182.43,4422.82,819,100039,12,96734.01,KwaZulu-Natal,Low
6d6490a2,6501209894081,Bongani,van Wyk,Male,1965-01-20,Self-Employed,295297.44,13448.02,591,490824,24,16682.3,Western Cape,Medium
0855475c,8606249269085,Lubabalo,Sebele,Male,1986-06-24,Employed,490599.74,22680.98,658,250309,60,132995.72,Eastern Cape,Medium
3d578451,7412234218088,Zanele,Louw,Female,1974-12-23,Contractor,202413.21,11695.62,642,188103,60,95112.89,Free State,Medium
e98de303,0408226169089,Pieter,Modise,Male,2004-08-22,Contractor,601208.28,31590.95,752,248633,60,55210.83,Eastern Cape,Low
cb495930,6510160795084,Mieke,Louw,Female,1965-10-16,Student,263072.04,9735.23,788,429266,24,126448.64,Eastern Cape,Low
0f73c634,6104068895081,Pieter,Viljoen,Male,1961-04-06,Contractor,403651.29,7787.55,667,450588,12,42084.1,KwaZulu-Natal,Medium
f8f6a92f,0310136053088,Pieter,Sebele,Male,2003-10-13,Contractor,724871.2,12868.85,618,76813,48,63927.36,Western Cape,Medium
bbf0a5e3,7502144688083,Amogelang,Zwane,Female,1975-02-14,Self-Employed,533274.6,26512.16,783,475632,36,130965.39,Northern Cape,Low
8e94d408,7212080413083,Buhle,Khoza,Female,1972-12-08,Contractor,198869.45,8339.23,408,45482,60,125614.84,North West,High
f53dddff,7710276553088,Jabulani,Sebele,Male,1977-10-27,Unemployed,142274.32,2725.39,391,256047,24,90311.35,Gauteng,High
7d946f56,6402067151089,Dawid,Venter,Male,1964-02-06,Unemployed,212918.93,10370.03,590,460615,60,8984.03,Western Cape,Medium
3d76aa71,6107166525086,Zolani,Mofokeng,Male,1961-07-16,Self-Employed,164133.28,5549.47,825,23993,60,12607.14,KwaZulu-Natal,Low
cdb6f31a,8707224840089,Puleng,Tau,Female,1987-07-22,Employed,233330.1,5730.42,620,135868,24,131098.94,Northern Cape,Medium
c4333032,7002187790088,Pieter,Venter,Male,1970-02-18,Student,302497.75,12667.78,330,411759,12,13644.07,Gauteng,High
69eadb6e,8812212072081,Lerato,Dlamini,Female,1988-12-21,Contractor,447342.08,13596.17,433,33478,60,75050.73,Mpumalanga,High
000d9037,7407102050082,Nomvula,van Wyk,Female,1974-07-10,Unemployed,188842.48,7712.53,304,138225,36,40788.69,Northern Cape,High
1d5bc7ce,8802038921085,Pieter,Cele,Male,1988-02-03,Student,563070.99,28294.54,305,71864,48,30697.55,Mpumalanga,High
f2a6bce2,6806288435088,Johannes,Modise,Male,1968-06-28,Contractor,188928.03,6479.46,844,351026,36,21956.81,Eastern Cape,Low
ba168fd6,6302132587088,Zinhle,Botha,Female,1963-02-13,Self-Employed,425248.73,19388.29,535,286292,36,66081.05,North West,Medium
d6b3d9d8,9605022682085,Lerato,van Wyk,Female,1996-05-02,Unemployed,288327.93,6839.41,802,33449,24,142601.69,Limpopo,Low
64e8fc2e,7207133250089,Busisiwe,Khoza,Female,1972-07-13,Student,540034.21,18089.04,351,216349,24,42950.33,North West,High
348c47c5,6901023754087,Anika,Erasmus,Female,1969-01-02,Employed,270175.94,9766.57,419,389603,36,81417.56,Mpumalanga,High
5cbd2b6d,8810213172082,Naledi,Gumede,Female,1988-10-21,Self-Employed,459159.2,17581.48,684,345357,60,127219.23,North West,Medium
15266086,7912272773081,Zanele,Modise,Female,1979-12-27,Contractor,511570.55,9290.5,569,95773,48,65317.53,Limpopo,Medium
5734972f,8604144253082,Nomvula,Louw,Female,1986-04-14,Contractor,336919.12,17516.23,775,171431,24,80843.75,Eastern Cape,Low
acce2a6f,6801267454082,Jabulani,Modise,Male,1968-01-26,Student,221213.42,7227.75,731,28758,24,54559.52,Northern Cape,Low
acc11a14,9004097739089,Kabelo,Cele,Male,1990-04-09,Unemployed,439663.66,23429.35,757,476870,12,53286.77,Eastern Cape,Low
9de4f5fa,6806277025086,Bongani,Dlamini,Male,1968-06-27,Contractor,425271.93,9013.83,405,378125,60,125318.83,KwaZulu-Natal,High
dc706ba6,7603159177087,Thabo,de Klerk,Male,1976-03-15,Contractor,422524.0,17582.85,518,217929,36,55276.79,Mpumalanga,Medium
51dca053,9808179521081,Johannes,Mofokeng,Male,1998-08-17,Unemployed,773383.67,15706.8,328,25240,12,64775.81,Northern Cape,High
1563c493,7911160803081,Liezel,Louw,Female,1979-11-16,Contractor,361305.93,13598.85,765,17462,12,136091.79,Gauteng,Low
432750ff,7401024714083,Zinhle,Tau,Female,1974-01-02,Employed,678792.81,34884.28,689,388746,24,1892.98,Mpumalanga,Medium
96e51a8a,9207271252085,Zinhle,Erasmus,Female,1992-07-27,Unemployed,465853.31,13433.31,463,492573,12,31083.38,Gauteng,High
a7495d91,8901174705086,Busisiwe,Dlamini,Female,1989-01-17,Self-Employed,393931.72,7820.12,577,307172,36,93725.72,KwaZulu-Natal,Medium
946dd5f3,6612124927086,Zinhle,Botha,Female,1966-12-12,Employed,741316.1,32071.69,634,12868,36,42123.84,Mpumalanga,Medium
a02b8fb4,6403193657086,Keitumetse,Viljoen,Female,1964-03-19,Student,384202.89,15932.05,636,407768,12,71366.29,Northern Cape,Medium
5d5aebda,9505251994083,Anika,Lekota,Female,1995-05-25,Student,560618.55,20134.17,419,211636,60,135693.86,Mpumalanga,High
3288c570,8108241577083,Puleng,Moyo,Female,1981-08-24,Student,519136.42,17151.23,470,337894,60,65710.96,North West,High
7ad28500,6212181549089,Liezel,Zwane,Female,1962-12-18,Unemployed,261305.6,11809.47,339,22262,12,18999.32,North West,High
7ff89df9,8901080924080,Zanele,van Wyk,Female,1989-01-08,Employed,415894.78,23193.84,488,61403,36,59598.01,Northern Cape,High
a5755919,9912064412080,Buhle,Modise,Female,1999-12-06,Unemployed,440251.68,19924.71,804,147785,36,79019.46,Mpumalanga,Low
acbdda3c,8711202317085,Zanele,Ndlovu,Female,1987-11-20,Unemployed,563862.98,13127.73,780,144855,48,11475.53,Mpumalanga,Low
222e004e,9607226795089,Andile,Pretorius,Male,1996-07-22,Employed,163862.67,6768.99,473,441480,60,22116.05,Limpopo,High
8dff6a30,0403264239087,Nomvula,de Klerk,Female,2004-03-26,Student,364754.94,16764.35,482,280060,48,17389.45,Western Cape,High
b0ea9858,0310227276085,Siyabonga,Tau,Male,2003-10-22,Employed,468668.22,10925.71,571,433929,48,92338.76,Western Cape,Medium
d30b0dbf,8407020882081,Lerato,Dlamini,Female,1984-07-02,Unemployed,244391.39,10108.37,511,247103,60,11202.66,Mpumalanga,Medium
57bf5b9a,6106222404086,Anika,de Klerk,Female,1961-06-22,Unemployed,273521.25,8651.05,658,235635,48,37500.59,Eastern Cape,Medium
ffe01453,6112182626089,Lerato,Cele,Female,1961-12-18,Self-Employed,194363.42,6716.1,589,115496,12,97951.65,Free State,Medium
d3cd66bd,6405120058084,Zinhle,Pretorius,Female,1964-05-12,Contractor,548974.55,22033.77,540,297285,36,105792.61,Northern Cape,Medium
a441cc7d,0012065365086,Tiaan,de Klerk,Male,2000-12-06,Employed,309950.66,11038.45,449,402623,24,72850.85,Western Cape,High
0cdaba1d,8910203019086,Zanele,Louw,Female,1989-10-20,Contractor,409729.9,18159.31,715,439981,12,59811.32,Free State,Medium
676d1f5b,6506217453080,Lubabalo,Gumede,Male,1965-06-21,Employed,268725.7,13480.0,693,80562,48,141154.84,Western Cape,Medium
69af09a9,6701118135083,Tiaan,Pretorius,Male,1967-01-11,Contractor,341745.35,7794.58,778,104029,60,105274.86,North West,Low
a3d021f9,0505108025083,Sipho,Sebele,Male,2005-05-10,Self-Employed,137283.83,7926.39,829,102181,12,44517.91,Limpopo,Low
e57c15d8,8503106874084,Jabulani,Ndlovu,Male,1985-03-10,Employed,557242.69,22398.94,532,487114,48,97178.45,Free State,Medium
a4cdebf0,7707149760082,Pieter,Viljoen,Male,1977-07-14,Unemployed,461212.09,14410.18,700,312681,60,39192.72,Eastern Cape,Medium
cd392c8e,7809084503084,Zanele,Venter,Female,1978-09-08,Contractor,250754.38,8315.98,747,279072,36,90993.52,Northern Cape,Low
3f8fbb16,7502149842082,Kabelo,Lekota,Male,1975-02-14,Unemployed,311536.5,15344.1,746,101653,48,128606.48,KwaZulu-Natal,Low
9ff49642,9907145819080,Andile,Gumede,Male,1999-07-14,Student,513649.44,20447.75,640,443404,48,121337.82,Mpumalanga,Medium
2d751076,7906116553081,Pieter,van Wyk,Male,1979-06-11,Unemployed,222448.04,10894.84,690,469232,48,51703.02,Western Cape,Medium
75c277b4,6608031705084,Zanele,Venter,Female,1966-08-03,Contractor,261737.18,13893.59,658,120198,12,144103.02,KwaZulu-Natal,Medium
7bf74d6a,6708286630085,Lubabalo,Venter,Male,1967-08-28,Contractor,301451.88,12938.1,803,475379,48,7239.91,Limpopo,Low
c75615e6,7507288662080,Johannes,Botha,Male,1975-07-28,Employed,367717.79,19244.96,507,322120,24,147086.8,Western Cape,Medium
089c9ca8,6607203687087,Nomvula,Botha,Female,1966-07-20,Employed,258957.14,4508.69,802,171853,24,51403.28,Gauteng,Low
e0569233,6907125843089,Siyabonga,Sebele,Male,1969-07-12,Self-Employed,594932.69,24985.22,525,204658,60,76268.61,Eastern Cape,Medium
b57c9694,7103244198089,Mieke,Viljoen,Female,1971-03-24,Self-Employed,422955.46,20272.45,700,419774,24,48504.73,Northern Cape,Medium
d7ebceed,6305176425084,Lubabalo,van Wyk,Male,1963-05-17,Unemployed,408432.11,11895.44,695,175518,12,75351.13,Mpumalanga,Medium
0518c5c4,9111199800086,Andile,Sebele,Male,1991-11-19,Contractor,159057.77,3634.36,312,498059,60,37076.34,Free State,High
6cef389d,8305054547080,Keitumetse,Modise,Female,1983-05-05,Student,120661.56,6429.78,406,179954,12,46627.87,Northern Cape,High
99c5a0c6,8402040610089,Anika,Botha,Female,1984-02-04,Unemployed,514763.67,18341.37,524,149077,48,103439.19,North West,Medium
049e929d,8809243317082,Liezel,Erasmus,Female,1988-09-24,Employed,399730.12,19798.13,638,440133,24,25307.43,North West,Medium
805a5571,9807149592087,Bongani,Gumede,Male,1998-07-14,Contractor,379719.41,11282.36,546,218333,12,84848.58,Mpumalanga,Medium
4f8bbaaf,8612165299082,Tiaan,Mofokeng,Male,1986-12-16,Employed,521571.56,30206.91,808,471654,24,28082.42,Free State,Low
9773a2d9,6409197419084,Andile,Gumede,Male,1964-09-19,Unemployed,255197.99,10097.68,716,74442,12,121297.58,KwaZulu-Natal,Medium
e2a7495c,0406211508088,Keitumetse,Sebele,Female,2004-06-21,Employed,169954.46,3845.21,739,442810,12,4372.26,Western Cape,Low
2640819b,0112250221087,Busisiwe,Modise,Female,2001-12-25,Employed,744005.34,24029.38,684,166485,48,111456.4,Northern Cape,Medium
d25efc81,8411066556081,Tiaan,Mokoena,Male,1984-11-06,Student,314379.74,9218.6,416,174714,24,6252.68,Northern Cape,High
eaea4193,7603239199082,Johannes,Mofokeng,Male,1976-03-23,Unemployed,318098.89,12038.94,576,81909,24,30384.73,Western Cape,Medium
a2a311c3,8006130993084,Zinhle,Mofokeng,Female,1980-06-13,Employed,291424.96,10537.51,490,453575,12,46249.63,Northern Cape,High
a1feb12c,6908243320080,Anika,Sebele,Female,1969-08-24,Contractor,621445.74,10797.15,737,219854,24,34090.55,Gauteng,Low
e7313198,8310089407081,Thabo,Erasmus,Male,1983-10-08,Unemployed,514836.81,14831.67,614,48913,36,84917.85,Free State,Medium
3e160d27,6503021493089,Amogelang,Khoza,Female,1965-03-02,Unemployed,302541.61,12722.72,566,79652,60,71576.76,KwaZulu-Natal,Medium
1919430d,8507119944086,Andile,Sebele,Male,1985-07-11,Student,271837.35,9487.39,696,88180,48,122702.52,Mpumalanga,Medium
a40218e5,9812136151082,Lubabalo,Erasmus,Male,1998-12-13,Unemployed,491222.03,19923.2,530,328146,48,87508.13,Limpopo,Medium
dd7352b7,8205024169088,Naledi,Pretorius,Female,1982-05-02,Contractor,518565.11,22093.18,561,232755,60,83434.69,Limpopo,Medium
65334e3c,8605130589081,Naledi,Mokoena,Female,1986-05-13,Employed,652242.7,11794.12,620,332521,12,8092.69,Eastern Cape,Medium
4c636ed4,6908126431086,Jabulani,Pretorius,Male,1969-08-12,Employed,231631.89,9743.95,570,189919,24,99712.23,Limpopo,Medium
f6c0476a,6811141495089,Buhle,Gumede,Female,1968-11-14,Contractor,540143.23,16399.25,335,38661,36,147301.6,KwaZulu-Natal,High
187adc12,7009134660086,Busisiwe,Sebele,Female,1970-09-13,Student,486731.4,21358.67,727,304604,36,134836.76,Free State,Low
80e60699,6011121922086,Keitumetse,Viljoen,Female,1960-11-12,Unemployed,414273.56,12171.77,303,369871,60,35881.49,Mpumalanga,High
c1ceeca5,7704180345081,Buhle,Louw,Female,1977-04-18,Student,458866.61,11492.33,495,18448,36,10028.03,Western Cape,High
7c6053fb,9202110885087,Zanele,Modise,Female,1992-02-11,Self-Employed,641713.24,14215.23,435,155145,36,130555.16,Mpumalanga,High
0605f8e3,0303013742081,Nomvula,Lekota,Female,2003-03-01,Contractor,116970.55,3797.9,687,311321,12,19672.16,Limpopo,Medium
e10d8555,8010178921086,Kabelo,Modise,Male,1980-10-17,Student,242650.76,11396.45,715,382706,12,35165.54,Eastern Cape,Medium
d9277411,7908183397082,Nomvula,Gumede,Female,1979-08-18,Employed,525619.29,10393.43,548,280691,36,128813.36,KwaZulu-Natal,Medium
8f6d1ded,9007084019089,Zanele,Gumede,Female,1990-07-08,Student,778857.73,17333.86,702,322172,60,117403.9,Mpumalanga,Medium
3bd15cbb,8209079632084,Siyabonga,Mofokeng,Male,1982-09-07,Student,477333.39,14725.55,655,472672,12,54660.56,Gauteng,Medium
8febb51c,8502025465089,Tiaan,Venter,Male,1985-02-02,Unemployed,751744.92,14187.92,823,338438,24,87937.98,Gauteng,Low
292e1885,7606166049080,Jabulani,Ndlovu,Male,1976-06-16,Employed,633379.17,20775.83,667,320599,48,138258.72,Free State,Medium
ac531018,6612189205087,Sipho,Tau,Male,1966-12-18,Student,310464.37,8250.89,843,347471,36,121186.99,Gauteng,Low
e26f431e,6906186380087,Jabulani,Ndlovu,Male,1969-06-18,Self-Employed,696272.19,12197.13,820,363878,60,50294.32,Free State,Low
d0805e1c,9806162019085,Puleng,Dlamini,Female,1998-06-16,Employed,277283.27,14726.07,701,423927,36,92458.62,Gauteng,Medium
642e1486,9509170534081,Naledi,Gumede,Female,1995-09-17,Contractor,221859.93,8059.08,811,79136,36,116386.25,Northern Cape,Low
14272ddc,9202252993083,Amogelang,Viljoen,Female,1992-02-25,Self-Employed,305232.62,11698.37,810,213015,36,73955.64,Free State,Low
eaf2ab9d,7012286989084,Andile,Lekota,Male,1970-12-28,Contractor,277782.03,15208.56,449,147350,36,139874.14,Free State,High
f03c1278,9811283194087,Zinhle,Dlamini,Female,1998-11-28,Self-Employed,170006.32,5887.68,670,380587,60,129100.77,Limpopo,Medium
bd60c44a,7209098744088,Thabo,Moyo,Male,1972-09-09,Employed,298263.7,13605.36,736,208636,24,74997.33,Western Cape,Low
b0365bd8,9508061876088,Zanele,van Wyk,Female,1995-08-06,Student,170388.75,9518.47,748,311752,60,27391.65,North West,Low
24c6cf25,7402138747082,Dawid,Gumede,Male,1974-02-13,Contractor,292253.3,7592.58,649,257179,24,56094.04,Limpopo,Medium
bcf074df,8502162633084,Nomvula,de Klerk,Female,1985-02-16,Unemployed,338973.77,13866.38,616,412934,60,89483.55,Free State,Medium
67fd9849,6507200023088,Buhle,de Klerk,Female,1965-07-20,Employed,272454.84,5582.67,630,98811,48,115960.44,Gauteng,Medium
5d295b48,9202202695086,Naledi,Sebele,Female,1992-02-20,Employed,329652.41,8899.35,421,111704,12,55642.33,Mpumalanga,High
0d6b4f27,6709025506082,Tiaan,Venter,Male,1967-09-02,Unemployed,503567.83,18687.29,446,497610,24,87334.2,Free State,High
a95eecba,6404180829088,Naledi,Lekota,Female,1964-04-18,Unemployed,749088.77,34805.39,776,41046,60,2747.96,Limpopo,Low
50d1492a,8011125095088,Jabulani,Khoza,Male,1980-11-12,Employed,392643.64,11408.15,670,33939,60,111993.52,Eastern Cape,Medium
8bc581d1,8911280567080,Buhle,Gumede,Female,1989-11-28,Student,482644.62,17294.81,472,178296,48,88882.65,Western Cape,High
4da15d33,6402020918083,Keitumetse,Venter,Female,1964-02-02,Employed,219729.94,5194.56,724,277849,36,66430.49,Limpopo,Low
7e125d47,8008110253087,Keitumetse,Erasmus,Female,1980-08-11,Contractor,421579.59,18235.15,339,491141,60,48797.22,Eastern Cape,High
f4835878,9706183977084,Buhle,Modise,Female,1997-06-18,Student,351666.59,8613.26,636,153877,24,70826.34,North West,Medium
0942040c,6908143688088,Zanele,Mofokeng,Female,1969-08-14,Unemployed,425160.53,17056.74,431,132823,24,32993.49,Mpumalanga,High
8dbc2e99,6612065026087,Jabulani,Mofokeng,Male,1966-12-06,Student,197902.2,6988.89,673,67031,48,142459.05,North West,Medium
e5f6d470,7607265123085,Siyabonga,van Wyk,Male,1976-07-26,Self-Employed,358131.41,12315.26,343,263141,48,70034.33,Mpumalanga,High
614e865a,8305122005087,Naledi,Zwane,Female,1983-05-12,Self-Employed,292405.59,8407.34,825,106523,60,116906.72,Western Cape,Low
25088ac8,7901118360080,Jabulani,Khoza,Male,1979-01-11,Contractor,211357.79,6991.42,612,166462,48,116794.36,Western Cape,Medium
01eab32f,8502067902085,Tiaan,van Wyk,Male,1985-02-06,Contractor,548860.36,26394.93,471,146678,12,122921.38,KwaZulu-Natal,High
aa3145d6,8006105909084,Andile,Khoza,Male,1980-06-10,Contractor,117808.79,5783.07,382,468363,60,141793.42,Eastern Cape,High
8f57b129,6608146426088,Andile,Ndlovu,Male,1966-08-14,Self-Employed,190588.19,6719.68,386,187313,60,92924.91,Free State,High
408dd896,7308040218083,Zanele,Venter,Female,1973-08-04,Unemployed,571704.41,29411.04,755,207540,60,6922.1,Northern Cape,Low
61bb9688,8301216788089,Kabelo,Mabaso,Male,1983-01-21,Unemployed,725273.07,21323.9,334,494122,60,28545.79,Eastern Cape,High
0cc97378,8201169489084,Sipho,Modise,Male,1982-01-16,Student,160660.84,8887.05,444,87855,48,87198.3,North West,High
2c5007f2,6612107408087,Sipho,Louw,Male,1966-12-10,Unemployed,464011.05,20535.43,649,494428,12,112200.06,KwaZulu-Natal,Medium
bcfa8af4,7510211521087,Mieke,Mabaso,Female,1975-10-21,Contractor,694731.23,14118.78,409,231495,12,131204.93,Northern Cape,High
25ac0b1f,8107072884082,Zanele,Dlamini,Female,1981-07-07,Unemployed,564459.01,15686.01,327,185524,60,86261.02,Mpumalanga,High
21b017d6,9606086964088,Johannes,Zwane,Male,1996-06-08,Self-Employed,367340.02,8387.07,451,403378,60,89678.94,Gauteng,High
2442c810,7612070473082,Naledi,Viljoen,Female,1976-12-07,Contractor,277975.64,15815.06,428,125502,36,6272.08,Northern Cape,High
52bd2452,8910146320086,Bongani,Erasmus,Male,1989-10-14,Contractor,766501.09,38278.36,562,200695,12,21255.79,Free State,Medium
520c5b50,6203243079088,Puleng,Lekota,Female,1962-03-24,Contractor,166553.59,9289.67,302,469961,48,128648.73,Limpopo,High
e54d1dad,9806223919082,Busisiwe,Dlamini,Female,1998-06-22,Unemployed,325323.81,7427.8,328,46491,48,44408.63,Gauteng,High
42dfa57f,7906217348088,Johannes,Tau,Male,1979-06-21,Self-Employed,183766.32,6698.89,339,12536,60,149467.48,North West,High
b6c84e06,9501229900085,Pieter,Tau,Male,1995-01-22,Self-Employed,471740.02,25141.19,627,179874,60,33838.12,Eastern Cape,Medium
cc2f63c1,9605228498089,Lubabalo,Modise,Male,1996-05-22,Employed,410952.62,14101.6,663,119471,24,33740.73,Gauteng,Medium
b741bd4a,8402264555081,Amogelang,van Wyk,Female,1984-02-26,Student,520253.5,10150.81,308,135009,36,92419.49,Northern Cape,High
94dd7900,0207040108087,Lerato,van Wyk,Female,2002-07-04,Student,336691.89,19201.74,749,97902,24,120235.66,Western Cape,Low
c951e37f,0512151755087,Buhle,Louw,Female,2005-12-15,Unemployed,317044.15,14095.82,444,322649,12,47639.27,KwaZulu-Natal,High
84d42fec,9510031992082,Keitumetse,Modise,Female,1995-10-03,Self-Employed,248985.95,4837.53,353,84063,60,27081.52,Free State,High
73a7330f,7805117072084,Lubabalo,Louw,Male,1978-05-11,Student,662962.78,14448.34,841,242137,24,99137.4,Mpumalanga,Low
cddc2c09,6610017544083,Zolani,Venter,Male,1966-10-01,Employed,258176.84,13734.4,785,156705,60,9204.34,North West,Low
3e4d9224,8606216127087,Bongani,Mofokeng,Male,1986-06-21,Student,498926.82,15844.27,685,65752,60,82427.72,Northern Cape,Medium
4397fccb,9510210580086,Keitumetse,Khoza,Female,1995-10-21,Self-Employed,299396.11,16431.41,607,497267,36,61014.95,Mpumalanga,Medium
889103e1,6505084259086,Anika,Pretorius,Female,1965-05-08,Contractor,254013.52,10106.61,380,490432,12,35698.97,North West,High
80c43659,9612144745082,Nomvula,Sebele,Female,1996-12-14,Unemployed,695496.97,29141.18,763,474792,60,52443.24,Western Cape,Low
b34e3179,7408079372083,Pieter,Mabaso,Male,1974-08-07,Self-Employed,84791.3,4535.99,414,207905,36,144296.97,Western Cape,High
9a701a4b,6904188664086,Dawid,Louw,Male,1969-04-18,Unemployed,529064.18,13635.93,705,454470,36,94359.52,Northern Cape,Medium
a6959964,6903238894080,Andile,Tau,Male,1969-03-23,Student,335829.22,16086.92,672,135010,12,112655.23,KwaZulu-Natal,Medium
42389093,8805063176087,Naledi,Pretorius,Female,1988-05-06,Contractor,312377.98,6413.5,379,382250,60,42356.22,North West,High
db494147,8310173918088,Zanele,Gumede,Female,1983-10-17,Employed,123024.82,2712.37,725,175910,48,63809.65,Free State,Low
